Compensation,Log(sales),Stock return,Volatility,Board size,Fraction of female,Fraction of independent,Gender,Age,Tenure,Number of other directorship,Retired
484.3686347,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,54,15,0,1
366.6552185,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,58,17,0,0
1476.105764,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,79,16,1,1
290.15463,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,71,2,0,1
215.7064553,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,53,29,1,0
659.8451134,15.92375855,0.907929482,0.624535058,14,0.071428571,0.642857143,0,55,19,1,0
689.0041675,15.48673202,-0.678646593,0.507433146,10,0.7,0,1,70,13,2,0
709.7966528,15.48673202,-0.678646593,0.507433146,10,0.7,0,1,51,20,2,0
393.8650957,15.48673202,-0.678646593,0.507433146,10,0.7,0,1,75,9,1,0
192.2448833,15.48673202,-0.678646593,0.507433146,10,0.7,0,1,75,23,0,0
788.056848,15.48673202,-0.678646593,0.507433146,10,0.7,0,1,67,18,1,0
405.4040573,15.48673202,-0.678646593,0.507433146,10,0.7,0,1,62,17,1,0
334.019608,15.48673202,-0.678646593,0.507433146,10,0.7,0,1,64,18,2,1
396.7293562,15.48673202,-0.678646593,0.507433146,10,0.7,0,0,48,15,1,0
507.6208109,15.48673202,-0.678646593,0.507433146,10,0.7,0,0,63,14,0,0
228.0343396,15.48673202,-0.678646593,0.507433146,10,0.7,0,0,67,8,2,0
1371.628506,15.89067421,-0.678649373,1.472023711,10,0.7,0.3,1,58,18,0,0
316.9933787,15.89067421,-0.678649373,1.472023711,10,0.7,0.3,1,71,3,1,0
1133.303906,15.89067421,-0.678649373,1.472023711,10,0.7,0.3,1,56,14,1,0
403.0632894,15.89067421,-0.678649373,1.472023711,10,0.7,0.3,1,55,24,2,1
343.6645642,15.89067421,-0.678649373,1.472023711,10,0.7,0.3,1,57,2,1,0
1419.428933,15.89067421,-0.678649373,1.472023711,10,0.7,0.3,1,51,15,2,1
707.1017782,15.89067421,-0.678649373,1.472023711,10,0.7,0.3,1,56,16,0,1
374.9325254,15.89067421,-0.678649373,1.472023711,10,0.7,0.3,0,57,20,6,1
399.7586742,15.89067421,-0.678649373,1.472023711,10,0.7,0.3,0,52,10,1,0
357.2460986,15.89067421,-0.678649373,1.472023711,10,0.7,0.3,0,65,25,2,1
153.0707883,16.104429,2.000625959,1.192568577,10,0,0.2,0,67,1,2,0
2149.58364,16.104429,2.000625959,1.192568577,10,0,0.2,0,69,28,1,0
319.3367117,16.104429,2.000625959,1.192568577,10,0,0.2,0,67,12,2,0
573.2140294,16.104429,2.000625959,1.192568577,10,0,0.2,0,51,15,0,0
633.33779,16.104429,2.000625959,1.192568577,10,0,0.2,0,54,2,1,1
226.6937743,16.104429,2.000625959,1.192568577,10,0,0.2,0,69,15,0,1
942.6359174,16.104429,2.000625959,1.192568577,10,0,0.2,0,64,14,1,0
286.4520839,16.104429,2.000625959,1.192568577,10,0,0.2,0,63,27,2,0
778.5462383,16.104429,2.000625959,1.192568577,10,0,0.2,0,49,2,3,0
816.1641348,16.104429,2.000625959,1.192568577,10,0,0.2,0,68,11,1,1
242.3898118,15.45916256,-0.260538081,1.183531523,6,0.166666667,0,1,73,17,0,1
517.2581795,15.45916256,-0.260538081,1.183531523,6,0.166666667,0,0,58,11,1,0
380.514482,15.45916256,-0.260538081,1.183531523,6,0.166666667,0,0,70,1,1,0
263.7702526,15.45916256,-0.260538081,1.183531523,6,0.166666667,0,0,53,9,1,1
758.9149163,15.45916256,-0.260538081,1.183531523,6,0.166666667,0,0,63,34,3,0
435.4214838,15.45916256,-0.260538081,1.183531523,6,0.166666667,0,0,55,15,0,0
279.7776143,15.50481431,-1.882190848,1.761411507,5,0.6,0.2,1,74,16,2,0
194.4335049,15.50481431,-1.882190848,1.761411507,5,0.6,0.2,1,48,31,0,0
430.2531064,15.50481431,-1.882190848,1.761411507,5,0.6,0.2,1,67,1,2,1
167.4274583,15.50481431,-1.882190848,1.761411507,5,0.6,0.2,0,71,5,2,1
489.4476651,15.50481431,-1.882190848,1.761411507,5,0.6,0.2,0,53,26,0,0
580.7699356,16.07744727,-0.156354141,1.483604837,10,0.7,0.7,1,61,2,2,0
507.476696,16.07744727,-0.156354141,1.483604837,10,0.7,0.7,1,62,17,3,1
207.3264665,16.07744727,-0.156354141,1.483604837,10,0.7,0.7,1,59,34,1,1
825.2420928,16.07744727,-0.156354141,1.483604837,10,0.7,0.7,1,65,12,1,0
729.8723993,16.07744727,-0.156354141,1.483604837,10,0.7,0.7,1,66,13,2,0
594.8790874,16.07744727,-0.156354141,1.483604837,10,0.7,0.7,1,45,5,2,0
686.9156145,16.07744727,-0.156354141,1.483604837,10,0.7,0.7,1,64,3,0,0
825.1369607,16.07744727,-0.156354141,1.483604837,10,0.7,0.7,0,70,23,2,1
596.2172759,16.07744727,-0.156354141,1.483604837,10,0.7,0.7,0,61,14,1,0
467.3455842,16.07744727,-0.156354141,1.483604837,10,0.7,0.7,0,55,1,0,1
317.7225703,15.47782441,-1.607950359,1.534793752,8,0.25,0,1,42,1,2,0
559.951323,15.47782441,-1.607950359,1.534793752,8,0.25,0,1,56,35,3,1
220.2738566,15.47782441,-1.607950359,1.534793752,8,0.25,0,0,60,3,1,1
306.1526686,15.47782441,-1.607950359,1.534793752,8,0.25,0,0,48,2,2,0
235.8134759,15.47782441,-1.607950359,1.534793752,8,0.25,0,0,52,0,3,1
398.2716736,15.47782441,-1.607950359,1.534793752,8,0.25,0,0,42,12,2,0
306.9708291,15.47782441,-1.607950359,1.534793752,8,0.25,0,0,69,18,2,1
154.5127902,15.47782441,-1.607950359,1.534793752,8,0.25,0,0,60,19,1,1
388.7122001,15.68304038,-0.003636556,1.422490424,11,0.363636364,0.181818182,1,50,18,1,0
393.6145982,15.68304038,-0.003636556,1.422490424,11,0.363636364,0.181818182,1,74,5,4,0
673.5827877,15.68304038,-0.003636556,1.422490424,11,0.363636364,0.181818182,1,52,18,0,1
829.3751301,15.68304038,-0.003636556,1.422490424,11,0.363636364,0.181818182,1,66,16,0,1
484.5108736,15.68304038,-0.003636556,1.422490424,11,0.363636364,0.181818182,0,67,17,1,0
905.7373282,15.68304038,-0.003636556,1.422490424,11,0.363636364,0.181818182,0,66,14,2,0
418.7624974,15.68304038,-0.003636556,1.422490424,11,0.363636364,0.181818182,0,57,16,0,1
280.2173209,15.68304038,-0.003636556,1.422490424,11,0.363636364,0.181818182,0,52,18,0,1
1094.448454,15.68304038,-0.003636556,1.422490424,11,0.363636364,0.181818182,0,63,3,1,0
409.5346866,15.68304038,-0.003636556,1.422490424,11,0.363636364,0.181818182,0,52,1,0,1
363.4784011,15.68304038,-0.003636556,1.422490424,11,0.363636364,0.181818182,0,43,0,2,1
572.5173598,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,1,60,16,1,0
520.8930906,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,1,58,15,1,1
636.3307576,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,0,65,15,2,1
520.4254044,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,0,67,14,3,0
308.3150091,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,0,66,14,2,0
1183.499158,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,0,50,23,2,1
1325.94198,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,0,61,4,1,0
607.2866212,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,0,56,16,2,1
1121.01326,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,0,56,13,1,0
491.2416206,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,0,59,20,3,1
640.8503187,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,0,65,15,1,1
509.5911457,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,0,62,1,1,0
682.5491739,15.64421044,0.768220236,0.732033771,13,0.153846154,0.769230769,0,62,17,1,0
483.9407175,15.86627889,-1.893666437,1.341952773,10,0.7,0.2,1,50,15,0,0
189.4855648,15.86627889,-1.893666437,1.341952773,10,0.7,0.2,1,78,30,0,0
251.4763674,15.86627889,-1.893666437,1.341952773,10,0.7,0.2,1,61,9,2,1
722.0244505,15.86627889,-1.893666437,1.341952773,10,0.7,0.2,1,64,17,1,0
433.3486354,15.86627889,-1.893666437,1.341952773,10,0.7,0.2,1,56,17,3,1
504.123486,15.86627889,-1.893666437,1.341952773,10,0.7,0.2,1,67,7,2,0
362.5063365,15.86627889,-1.893666437,1.341952773,10,0.7,0.2,1,65,25,0,0
508.1318337,15.86627889,-1.893666437,1.341952773,10,0.7,0.2,0,49,13,2,1
371.9340716,15.86627889,-1.893666437,1.341952773,10,0.7,0.2,0,67,19,2,0
524.667187,15.86627889,-1.893666437,1.341952773,10,0.7,0.2,0,55,21,0,0
475.2397806,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,1,52,1,1,0
273.7923832,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,1,58,9,3,1
324.880865,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,1,53,12,2,0
915.3774105,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,1,68,22,2,0
824.9756736,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,1,56,18,4,1
326.8698928,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,1,66,32,0,1
714.9025081,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,0,74,4,0,1
382.3889239,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,0,63,10,2,0
671.6149242,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,0,66,2,2,1
577.7067135,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,0,50,14,1,1
853.6567312,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,0,76,33,1,1
251.4043081,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,0,63,17,2,1
627.4409107,15.68360354,-1.033110715,0.726886928,13,0.461538462,0.538461538,0,53,12,0,0
532.4400628,16.09504719,-1.295739882,1.25707132,6,0.666666667,0.5,1,49,9,0,1
352.2270881,16.09504719,-1.295739882,1.25707132,6,0.666666667,0.5,1,52,14,0,1
250.2936208,16.09504719,-1.295739882,1.25707132,6,0.666666667,0.5,1,46,4,4,0
392.8269085,16.09504719,-1.295739882,1.25707132,6,0.666666667,0.5,1,62,17,1,0
566.4110554,16.09504719,-1.295739882,1.25707132,6,0.666666667,0.5,0,63,10,1,0
763.3296868,16.09504719,-1.295739882,1.25707132,6,0.666666667,0.5,0,56,17,5,1
375.0959054,15.42657259,0.199731032,1.815955137,6,0.166666667,0.333333333,1,72,8,0,0
549.633516,15.42657259,0.199731032,1.815955137,6,0.166666667,0.333333333,0,62,26,1,0
761.5060675,15.42657259,0.199731032,1.815955137,6,0.166666667,0.333333333,0,79,13,1,0
225.5115866,15.42657259,0.199731032,1.815955137,6,0.166666667,0.333333333,0,58,19,2,1
194.9817698,15.42657259,0.199731032,1.815955137,6,0.166666667,0.333333333,0,63,23,0,0
172.21995,15.42657259,0.199731032,1.815955137,6,0.166666667,0.333333333,0,51,2,2,1
286.024321,16.04552477,0.828545391,2.840373159,7,0,0.428571429,0,44,24,0,1
1841.05724,16.04552477,0.828545391,2.840373159,7,0,0.428571429,0,48,16,1,0
432.4087541,16.04552477,0.828545391,2.840373159,7,0,0.428571429,0,46,18,1,0
570.063046,16.04552477,0.828545391,2.840373159,7,0,0.428571429,0,53,15,0,0
777.2978145,16.04552477,0.828545391,2.840373159,7,0,0.428571429,0,69,20,3,0
468.1821283,16.04552477,0.828545391,2.840373159,7,0,0.428571429,0,72,17,4,1
530.2633308,16.04552477,0.828545391,2.840373159,7,0,0.428571429,0,73,17,1,1
897.3001001,15.71268055,0.717494731,1.977545481,10,0.5,0.6,1,61,19,0,1
470.2107221,15.71268055,0.717494731,1.977545481,10,0.5,0.6,1,65,10,0,1
519.9844863,15.71268055,0.717494731,1.977545481,10,0.5,0.6,1,49,15,1,0
584.216884,15.71268055,0.717494731,1.977545481,10,0.5,0.6,1,53,2,0,0
437.1206318,15.71268055,0.717494731,1.977545481,10,0.5,0.6,1,62,0,2,1
645.9179111,15.71268055,0.717494731,1.977545481,10,0.5,0.6,0,48,22,0,1
475.6637261,15.71268055,0.717494731,1.977545481,10,0.5,0.6,0,47,27,0,1
855.6533218,15.71268055,0.717494731,1.977545481,10,0.5,0.6,0,51,8,0,1
657.4885793,15.71268055,0.717494731,1.977545481,10,0.5,0.6,0,69,6,2,0
203.4184722,15.71268055,0.717494731,1.977545481,10,0.5,0.6,0,52,15,2,1
267.7698082,15.70921529,1.071505056,3.019363647,7,0.285714286,0.428571429,1,63,20,2,1
647.8874891,15.70921529,1.071505056,3.019363647,7,0.285714286,0.428571429,1,64,3,0,1
738.8752095,15.70921529,1.071505056,3.019363647,7,0.285714286,0.428571429,0,51,4,0,0
759.9780708,15.70921529,1.071505056,3.019363647,7,0.285714286,0.428571429,0,60,4,1,1
467.4480647,15.70921529,1.071505056,3.019363647,7,0.285714286,0.428571429,0,69,22,1,0
307.0216686,15.70921529,1.071505056,3.019363647,7,0.285714286,0.428571429,0,58,28,2,0
392.1449653,15.70921529,1.071505056,3.019363647,7,0.285714286,0.428571429,0,55,3,1,1
1873.146091,15.96910817,-0.821131768,1.181024914,10,0.6,0.2,1,53,11,1,0
405.4027571,15.96910817,-0.821131768,1.181024914,10,0.6,0.2,1,58,19,0,0
542.4187297,15.96910817,-0.821131768,1.181024914,10,0.6,0.2,1,63,13,0,0
505.9341696,15.96910817,-0.821131768,1.181024914,10,0.6,0.2,1,67,25,1,1
579.1707639,15.96910817,-0.821131768,1.181024914,10,0.6,0.2,1,53,4,0,0
882.35579,15.96910817,-0.821131768,1.181024914,10,0.6,0.2,1,45,6,0,0
228.3551513,15.96910817,-0.821131768,1.181024914,10,0.6,0.2,0,73,11,0,1
527.9206199,15.96910817,-0.821131768,1.181024914,10,0.6,0.2,0,60,17,1,1
274.5775685,15.96910817,-0.821131768,1.181024914,10,0.6,0.2,0,59,3,3,0
358.4146285,15.96910817,-0.821131768,1.181024914,10,0.6,0.2,0,41,19,2,0
755.5100746,15.69693074,-1.794575307,1.385572781,8,0.375,0.125,1,69,15,0,1
414.8370349,15.69693074,-1.794575307,1.385572781,8,0.375,0.125,1,57,10,0,1
210.3310408,15.69693074,-1.794575307,1.385572781,8,0.375,0.125,1,68,14,1,1
360.1910237,15.69693074,-1.794575307,1.385572781,8,0.375,0.125,0,50,3,0,1
213.6165462,15.69693074,-1.794575307,1.385572781,8,0.375,0.125,0,67,24,1,1
332.170303,15.69693074,-1.794575307,1.385572781,8,0.375,0.125,0,59,1,2,0
350.3409506,15.69693074,-1.794575307,1.385572781,8,0.375,0.125,0,58,0,0,0
253.9770707,15.69693074,-1.794575307,1.385572781,8,0.375,0.125,0,56,11,1,0
431.4424267,15.69809163,-1.430789589,1.934061859,6,0.666666667,0,1,72,11,2,0
409.9130355,15.69809163,-1.430789589,1.934061859,6,0.666666667,0,1,66,19,2,1
239.3786081,15.69809163,-1.430789589,1.934061859,6,0.666666667,0,1,60,26,1,1
264.6302738,15.69809163,-1.430789589,1.934061859,6,0.666666667,0,1,58,17,0,1
304.9744667,15.69809163,-1.430789589,1.934061859,6,0.666666667,0,0,54,22,1,1
376.9221112,15.69809163,-1.430789589,1.934061859,6,0.666666667,0,0,65,20,2,0
340.044005,16.00283697,-0.622623202,1.279261492,9,0.444444444,0.111111111,1,60,14,0,1
220.8411086,16.00283697,-0.622623202,1.279261492,9,0.444444444,0.111111111,1,48,6,3,0
278.6273124,16.00283697,-0.622623202,1.279261492,9,0.444444444,0.111111111,1,64,8,1,0
865.7272528,16.00283697,-0.622623202,1.279261492,9,0.444444444,0.111111111,1,60,1,3,1
511.7273642,16.00283697,-0.622623202,1.279261492,9,0.444444444,0.111111111,0,56,17,2,0
222.9044175,16.00283697,-0.622623202,1.279261492,9,0.444444444,0.111111111,0,50,23,6,0
450.7880956,16.00283697,-0.622623202,1.279261492,9,0.444444444,0.111111111,0,49,16,3,1
765.4905524,16.00283697,-0.622623202,1.279261492,9,0.444444444,0.111111111,0,69,8,1,0
404.9747712,16.00283697,-0.622623202,1.279261492,9,0.444444444,0.111111111,0,57,32,2,1
645.6990578,15.9128753,-0.053753756,1.05018801,10,0.8,0.2,1,65,10,1,1
403.0639793,15.9128753,-0.053753756,1.05018801,10,0.8,0.2,1,62,11,2,0
204.7408787,15.9128753,-0.053753756,1.05018801,10,0.8,0.2,1,57,19,0,1
487.3213341,15.9128753,-0.053753756,1.05018801,10,0.8,0.2,1,62,17,4,0
434.2332982,15.9128753,-0.053753756,1.05018801,10,0.8,0.2,1,45,15,2,0
715.5600231,15.9128753,-0.053753756,1.05018801,10,0.8,0.2,1,54,15,2,1
236.7472905,15.9128753,-0.053753756,1.05018801,10,0.8,0.2,1,64,3,1,0
778.6545823,15.9128753,-0.053753756,1.05018801,10,0.8,0.2,1,64,23,1,1
1425.205327,15.9128753,-0.053753756,1.05018801,10,0.8,0.2,0,42,16,0,1
559.2098739,15.9128753,-0.053753756,1.05018801,10,0.8,0.2,0,61,20,1,0
778.25128,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,1,62,13,2,1
853.2775455,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,1,55,17,1,1
480.3342993,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,0,61,30,1,1
223.910059,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,0,68,35,0,0
405.5873556,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,0,78,15,1,1
271.3078352,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,0,63,1,1,0
1535.492784,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,0,61,11,4,1
983.4760546,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,0,55,21,0,1
324.3847606,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,0,64,6,4,0
569.9051085,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,0,52,17,2,1
1204.557248,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,0,62,19,2,1
220.2990271,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,0,68,14,1,1
2054.602368,15.77637179,0.400382309,0.794692774,13,0.153846154,0.615384615,0,53,21,2,0
1019.700067,15.84801524,2.269037036,1.738015275,9,0,0.333333333,0,64,4,1,1
922.4893418,15.84801524,2.269037036,1.738015275,9,0,0.333333333,0,60,8,2,0
517.2017621,15.84801524,2.269037036,1.738015275,9,0,0.333333333,0,54,11,3,1
847.3020929,15.84801524,2.269037036,1.738015275,9,0,0.333333333,0,54,13,0,0
2508.551848,15.84801524,2.269037036,1.738015275,9,0,0.333333333,0,66,34,0,0
1449.307514,15.84801524,2.269037036,1.738015275,9,0,0.333333333,0,69,15,1,1
457.0953792,15.84801524,2.269037036,1.738015275,9,0,0.333333333,0,65,12,0,1
503.7323653,15.84801524,2.269037036,1.738015275,9,0,0.333333333,0,60,16,2,1
578.0038412,15.84801524,2.269037036,1.738015275,9,0,0.333333333,0,63,0,2,0
1035.285814,15.59461993,-1.445430957,1.068819492,10,0.6,0.1,1,51,12,2,1
233.0735109,15.59461993,-1.445430957,1.068819492,10,0.6,0.1,1,59,1,1,1
250.8680299,15.59461993,-1.445430957,1.068819492,10,0.6,0.1,1,69,15,2,1
279.4462842,15.59461993,-1.445430957,1.068819492,10,0.6,0.1,1,68,10,4,0
673.3508274,15.59461993,-1.445430957,1.068819492,10,0.6,0.1,1,52,15,1,1
631.990492,15.59461993,-1.445430957,1.068819492,10,0.6,0.1,1,70,2,2,0
212.712773,15.59461993,-1.445430957,1.068819492,10,0.6,0.1,0,45,7,1,1
231.7018031,15.59461993,-1.445430957,1.068819492,10,0.6,0.1,0,47,21,0,1
500.722263,15.59461993,-1.445430957,1.068819492,10,0.6,0.1,0,59,18,2,1
197.2116586,15.59461993,-1.445430957,1.068819492,10,0.6,0.1,0,59,5,0,0
226.6265637,15.38456055,0.268110754,2.811060616,10,0.1,0.3,1,62,22,3,0
859.7535648,15.38456055,0.268110754,2.811060616,10,0.1,0.3,0,78,20,1,1
195.0705907,15.38456055,0.268110754,2.811060616,10,0.1,0.3,0,70,24,1,1
299.9122918,15.38456055,0.268110754,2.811060616,10,0.1,0.3,0,68,3,1,0
469.6739532,15.38456055,0.268110754,2.811060616,10,0.1,0.3,0,53,0,0,1
350.2240434,15.38456055,0.268110754,2.811060616,10,0.1,0.3,0,52,13,0,0
454.3601931,15.38456055,0.268110754,2.811060616,10,0.1,0.3,0,66,4,3,0
383.5335067,15.38456055,0.268110754,2.811060616,10,0.1,0.3,0,61,15,0,1
803.4593052,15.38456055,0.268110754,2.811060616,10,0.1,0.3,0,58,6,2,0
421.9893354,15.38456055,0.268110754,2.811060616,10,0.1,0.3,0,49,8,1,1
448.7462524,15.79973541,-1.152913949,1.456327654,9,0,0.333333333,0,61,1,2,0
440.1267361,15.79973541,-1.152913949,1.456327654,9,0,0.333333333,0,64,2,0,0
879.5172021,15.79973541,-1.152913949,1.456327654,9,0,0.333333333,0,51,18,0,0
569.160747,15.79973541,-1.152913949,1.456327654,9,0,0.333333333,0,58,26,2,0
168.7105412,15.79973541,-1.152913949,1.456327654,9,0,0.333333333,0,55,2,0,1
321.7760164,15.79973541,-1.152913949,1.456327654,9,0,0.333333333,0,70,6,1,1
603.8986603,15.79973541,-1.152913949,1.456327654,9,0,0.333333333,0,59,23,2,0
245.9806229,15.79973541,-1.152913949,1.456327654,9,0,0.333333333,0,62,35,2,1
390.2984067,15.79973541,-1.152913949,1.456327654,9,0,0.333333333,0,58,19,0,1
511.6351371,15.55295874,-1.265734537,2.629682465,8,0.25,0.375,1,54,0,1,1
169.2882541,15.55295874,-1.265734537,2.629682465,8,0.25,0.375,1,61,1,1,0
498.246326,15.55295874,-1.265734537,2.629682465,8,0.25,0.375,0,49,10,2,0
172.3922296,15.55295874,-1.265734537,2.629682465,8,0.25,0.375,0,62,35,1,1
719.6975547,15.55295874,-1.265734537,2.629682465,8,0.25,0.375,0,63,2,5,1
305.543118,15.55295874,-1.265734537,2.629682465,8,0.25,0.375,0,59,21,0,0
235.8320394,15.55295874,-1.265734537,2.629682465,8,0.25,0.375,0,57,4,1,0
293.7434166,15.55295874,-1.265734537,2.629682465,8,0.25,0.375,0,62,3,1,1
596.2019404,15.94897865,0.789897635,1.73541121,8,0.75,0.25,1,50,15,0,1
795.5963536,15.94897865,0.789897635,1.73541121,8,0.75,0.25,1,63,17,0,1
400.2015719,15.94897865,0.789897635,1.73541121,8,0.75,0.25,1,62,19,0,0
782.8211485,15.94897865,0.789897635,1.73541121,8,0.75,0.25,1,44,21,2,1
532.501989,15.94897865,0.789897635,1.73541121,8,0.75,0.25,1,57,13,0,1
393.3120886,15.94897865,0.789897635,1.73541121,8,0.75,0.25,1,43,15,1,1
191.383075,15.94897865,0.789897635,1.73541121,8,0.75,0.25,0,69,19,0,0
383.8008299,15.94897865,0.789897635,1.73541121,8,0.75,0.25,0,73,11,0,1
